rcid,year,n_postings
986903,2022,25
986903,2023,13
986903,2024,7
986903,2025,2
987410,2023,1
987569,2025,9
987579,2025,1
987953,2022,1
987953,2023,1
987953,2024,4
987953,2025,4
987964,2022,37
987964,2023,50
987964,2024,23
987964,2025,35
987964,2026,14
988046,2023,1
988557,2020,12
988557,2021,3
988557,2022,5
988557,2023,21
988557,2024,9
988557,2025,8
988603,2023,365
988603,2024,9
988606,2022,3
988606,2023,9
988606,2024,1
989267,2020,1
989267,2021,5
989267,2022,9
989267,2023,9
989267,2024,7
989267,2025,8
989362,2023,108
989362,2024,75
989362,2025,68
989362,2026,15
989396,2025,1
989707,2023,1
989824,2022,8
989824,2023,4
990198,2025,1
990459,2021,7
990459,2022,17
990459,2023,3
990459,2024,8
990459,2025,5
990757,2022,2
990862,2021,1
990862,2022,5
990862,2025,2
991132,2020,12
991132,2021,39
991132,2022,117
991132,2023,72
991132,2024,106
991132,2025,78
991132,2026,12
991816,2020,5
991816,2021,11
992130,2021,3
992130,2022,5
992130,2023,24
992130,2024,19
992130,2025,5
992150,2024,1
992239,2021,3
992239,2022,1
992295,2025,2
992864,2025,1
992927,2023,17
992927,2024,3
992927,2026,2
993234,2026,1
993416,2025,3
993489,2023,4
994160,2021,16
994257,2021,14
994447,2023,26
994512,2022,2
994512,2023,2
994512,2024,2
994512,2025,3
994512,2026,1
994589,2022,1
994601,2024,1
994601,2025,1
994727,2021,6
994727,2022,2
994727,2023,1
994746,2021,21
994746,2022,24
994746,2023,46
994746,2024,31
994746,2025,19
994746,2026,1
994955,2023,1
994955,2024,1
994955,2025,1
994955,2026,1
995016,2022,1
995016,2023,2
995020,2022,2
995132,2023,1
995202,2023,1
995202,2024,4
995202,2026,1
995443,2022,2
995493,2022,1
995790,2025,1
995885,2020,1
995885,2021,8
995885,2022,8
995885,2023,4
995885,2024,10
995885,2025,5
995929,2023,1
996401,2025,1
996566,2024,4
996589,2021,1
996610,2020,19
996610,2021,195
996610,2022,490
996610,2023,160
996610,2024,91
996610,2025,134
996610,2026,11
996620,2022,1
996644,2020,3
996644,2021,16
996644,2022,11
996644,2023,13
996644,2024,6
996644,2025,50
996644,2026,10
996693,2021,3
996751,2023,1
996833,2023,11
996833,2024,3
996833,2025,13
996833,2026,3
997283,2021,5
997283,2022,5
997283,2023,6
997283,2024,14
997283,2025,9
997283,2026,3
997540,2023,2
997586,2024,2
997744,2023,45
997744,2024,100
997744,2025,12
997744,2026,6
997829,2024,2
998619,2022,1
998619,2025,2
998659,2023,127
998659,2024,350
998659,2025,17
998665,2022,1
998709,2021,1
998854,2023,1
999151,2021,3
999151,2022,5
999151,2023,2
999561,2025,1
999571,2025,1
999597,2024,3
999597,2025,172
999597,2026,57
999603,2020,7
999603,2021,26
999603,2022,28
999603,2023,41
999603,2024,15
999603,2025,15
999653,2022,2
1000250,2023,1
1000332,2021,1
1000896,2021,1
1000896,2023,9
1000896,2024,3
1000896,2025,3
1000920,2023,2
1000920,2025,5
1000948,2024,1
1000950,2024,5
1000950,2025,13
1001263,2022,1
1001488,2025,2
1001648,2025,4
1001653,2023,2
1001653,2024,1
1001665,2022,1
1001665,2023,1
1001850,2020,1
1001850,2021,1
1001861,2024,1
1001908,2021,3
1001924,2024,8
1001924,2025,57
1002045,2022,1
1002153,2025,2
1002452,2024,4
1002452,2025,4
1002579,2020,1
1002579,2025,5
1002640,2021,1
1002640,2022,1
1002640,2023,2
1002640,2024,1
1002640,2025,9
1002640,2026,1
1002978,2025,1
1003142,2020,2
1003142,2021,9
1003142,2022,14
1003142,2023,5
1003142,2024,1
1003142,2025,3
1003272,2021,2
1003272,2024,4
1003272,2025,1
1003363,2024,3
1003363,2025,2
1003476,2023,3
1003476,2024,6
1003476,2025,5
1003591,2020,1
1003591,2023,1
1003591,2025,1
1003706,2025,1
1003740,2021,1
1003872,2020,9
1003872,2021,55
1003872,2022,54
1003872,2023,9
1004657,2021,6
1004657,2022,1
1004828,2024,1
1004828,2025,5
1004828,2026,1
1005086,2025,13
1005486,2020,3
1005486,2021,21
1005486,2022,13
1005486,2023,9
1005486,2024,11
1005486,2025,16
1005486,2026,1
1006006,2022,1
1006006,2023,1
1006006,2024,1
1006006,2025,3
1006102,2021,4
1006102,2022,9
1006102,2023,7
1006102,2024,4
1006102,2025,3
1006733,2022,1
1006892,2022,2
1006892,2023,6
1007046,2023,1
1007046,2024,4
1007187,2024,1
1007187,2025,6
1007187,2026,8
1007314,2021,6
1007314,2022,20
1007314,2023,37
1007314,2024,15
1007314,2025,49
1007314,2026,12
1007370,2023,1
1007451,2021,2
1007451,2022,2
1007451,2023,2
1007464,2024,1
1007645,2025,4
1007866,2024,2
1007999,2022,1
1008117,2020,4
1008117,2021,17
1008117,2022,48
1008117,2023,31
1008117,2025,1
1008132,2022,2
1008133,2025,1
1008187,2025,5
1008321,2023,1
1008321,2024,2
1008321,2025,2
1008427,2022,2
1008699,2021,1
1009078,2022,2
1009078,2023,25
1009078,2024,3
1009199,2021,4
1009199,2022,1
1009199,2024,2
1009199,2025,4
1009367,2024,3
1009367,2025,140
1010287,2022,3
1010287,2023,9
1010287,2024,8
1010644,2025,1
1010757,2024,1
1010757,2025,1
1010757,2026,1
1010836,2020,1
1010836,2021,17
1010836,2022,29
1010836,2023,11
1010836,2024,2
1010836,2025,67
1010836,2026,7
1010843,2021,4
1010843,2022,5
1010848,2024,1
1011442,2025,11
1011659,2021,1
1011823,2025,4
1012130,2024,7
1012130,2025,13
1012130,2026,3
1012251,2023,4
1012363,2026,1
1012386,2024,1
1012421,2021,2
1012421,2022,1
1012590,2021,1
1012631,2023,10
1012631,2024,8
1012631,2025,3
1012658,2021,1
1012658,2023,2
1012658,2024,4
1012658,2025,6
1012729,2024,9
1012780,2020,5
1012780,2021,81
1012780,2022,109
1012780,2023,80
1012780,2024,77
1012780,2025,144
1012780,2026,2
1012967,2025,10
1013183,2022,275
1013183,2023,150
1013183,2024,29
1013618,2020,1
1013618,2021,1
1013753,2022,1
1013811,2022,5
1013933,2022,1
1013933,2023,2
1014130,2025,1
1014489,2023,1
1014489,2025,1
1014509,2021,2
1014509,2022,8
1014509,2023,18
1014509,2024,20
1014509,2025,26
1014509,2026,17
1014843,2021,1
1014843,2022,3
1014843,2025,7
1014843,2026,1
1015017,2018,26
1015017,2019,17
1015017,2020,3
1015482,2025,9
1015482,2026,2
1015943,2025,13
1016034,2021,7
1016034,2022,8
1016034,2023,50
1016034,2024,57
1016034,2025,20
1016034,2026,4
1016063,2025,3
1016226,2026,1
1016251,2021,2
1016251,2023,5
1016251,2024,7
1016251,2025,6
1016388,2021,1
1016388,2022,2
1016388,2023,1
1016388,2024,3
1016428,2025,6
1016428,2026,4
1016454,2022,1
1016454,2023,2
1016454,2024,1
1016454,2025,3
1016801,2024,1
1016801,2025,14
1016801,2026,1
1017034,2021,2
1017034,2023,11
1017034,2024,20
1017034,2025,10
1017324,2023,3
1017324,2024,1
1017503,2022,2
1017503,2023,15
1017503,2024,1
1017503,2025,1
1017609,2025,32
1017918,2026,1
1018370,2026,1
1018521,2026,1
1018715,2022,1
1018936,2025,1
1018984,2023,1
1018991,2023,4
1018991,2025,3
1018991,2026,1
1019243,2025,17
1019383,2023,1
1019716,2023,3
1019716,2024,1
1020037,2023,1
1020037,2024,7
1020037,2025,12
1020407,2023,1
1020407,2024,4
1020407,2025,1
1020484,2024,2
1020516,2021,2
1020516,2022,9
1020542,2024,1
1020542,2025,5
1020710,2024,3
1020710,2025,2
1020912,2024,4
1021040,2020,5
1021040,2021,11
1021040,2022,3
1021040,2023,12
1021040,2024,5
1021040,2025,8
1021769,2021,1
1021769,2022,6
1021769,2024,2
1021769,2025,1
1021928,2020,2
1021928,2021,7
1021928,2022,21
1021928,2023,10
1021928,2024,5
1021928,2025,4
1021928,2026,3
1022036,2023,2
1022248,2023,11
1022248,2024,17
1022248,2025,14
1022248,2026,3
1022259,2024,3
1022530,2025,1
1022693,2023,2
1022984,2023,1
1023043,2024,1
1023356,2022,8
1023356,2023,2
1023356,2024,1
1023356,2025,3
1023356,2026,5
1023460,2022,1
1023460,2025,3
1023460,2026,1
1023746,2022,2
1023746,2023,10
1023786,2025,1
1023796,2022,7
1023796,2023,53
1023796,2024,62
1023893,2022,1
1024095,2022,1
1024603,2023,1
1024603,2024,1
1024603,2025,2
1024728,2022,7
1024728,2023,42
1024728,2024,29
1024728,2025,45
1024728,2026,10
1024884,2024,2
1024910,2025,7
1025142,2023,2
1025394,2024,1
1026098,2023,2
1026112,2021,1
1026112,2024,4
1026112,2025,3
1026319,2023,9
1026489,2022,3
1026588,2021,1
1026689,2021,1
1026836,2023,1
1026909,2023,1
1027197,2024,1
1027428,2023,1
1027428,2024,8
1027938,2025,6
1028159,2024,1
1028159,2025,1
1028296,2023,2
1028296,2024,1
1028296,2025,2
1028296,2026,2
1028398,2020,1
1028398,2021,2
1028398,2022,9
1028398,2023,6
1028398,2024,5
1028398,2025,4
1028525,2022,3
1028638,2023,1
1028912,2023,2
1029067,2023,22
1029067,2025,1
1029067,2026,1
1029300,2024,1
1029450,2025,1
1029474,2021,40
1029474,2022,98
1029474,2023,22
1029474,2024,16
1029474,2025,44
1029474,2026,4
1029629,2024,1
1029757,2024,1
1029812,2021,1
1029812,2022,1
1030065,2021,6
1030065,2022,10
1030065,2023,32
1030065,2024,12
1030065,2025,19
1030065,2026,3
1030184,2026,1
1030379,2022,4
1030379,2023,10
1030379,2024,12
1030379,2025,2
1030379,2026,2
1030543,2024,8
1030913,2021,1
1030967,2021,5
1030967,2022,23
1030967,2023,44
1030967,2024,12
1030967,2025,15
1030967,2026,1
1031131,2024,1
1031131,2026,1
1031233,2025,1
1031252,2024,1
1031442,2023,1
1031442,2024,2
1031442,2025,6
1031457,2025,1
1031547,2023,3
1031547,2024,2
1031547,2025,1
1031688,2022,2
1031688,2023,7
1031688,2024,9
1031688,2025,3
1031852,2023,1
1031852,2024,1
1031852,2026,1
1031948,2023,1
1031948,2024,1
1032044,2025,2
1032408,2024,1
1032408,2025,3
1032481,2021,6
1032663,2025,1
1032695,2022,1
1032978,2020,2
1032978,2021,16
1032978,2022,17
1032978,2023,22
1032978,2024,16
1032978,2025,9
1032978,2026,3
1033006,2021,1
1033006,2022,1
1033006,2024,1
1033006,2025,29
1033019,2025,1
1033169,2025,4
1033397,2024,2
1033568,2021,36
1033568,2022,254
1033568,2023,39
1033568,2024,81
1033568,2025,102
1033568,2026,4
1033596,2025,1
1033613,2021,1
1033613,2022,1
1033613,2023,1
1033653,2022,1
1033960,2023,1
1034027,2023,1
1034072,2023,4
1034072,2024,9
1034072,2025,22
1034072,2026,7
1034084,2026,2
1034092,2021,4
1034092,2022,8
1034092,2023,10
1034092,2024,1
1034092,2025,3
1034092,2026,1
1034308,2024,28
1034308,2025,111
1034308,2026,14
1034330,2021,1
1034330,2022,6
1034330,2023,1
1034424,2026,1
1034708,2025,1
1034730,2022,30
1034730,2023,33
1034730,2024,83
1034730,2025,90
1034730,2026,11
1034775,2020,2
1034775,2021,34
1034775,2022,64
1034775,2023,98
1034775,2024,48
1034775,2025,95
1034775,2026,15
1034816,2025,3
1034840,2025,1
1035033,2021,1
1035033,2023,1
1035037,2022,1
1035624,2025,138
1036083,2022,3
1036083,2023,1
1036196,2025,1
1036263,2018,18
1036263,2022,66
1036263,2023,505
1036263,2024,384
1036263,2025,83
1036263,2026,12
1036272,2021,1
1036381,2024,33
1036381,2025,25
1036381,2026,19
1036391,2024,1
1036526,2023,1
1036902,2022,3
1036915,2021,3
1036915,2023,3
1036915,2024,2
1037042,2021,4
1037042,2022,1
1037234,2025,1
1037345,2022,1
1037345,2023,5
1037345,2024,1
1037635,2019,1
1037635,2021,3
1037635,2022,4
1037635,2023,11
1037635,2024,22
1037635,2025,45
1037635,2026,15
1037748,2021,2
1038308,2024,2
1038308,2026,2
1038829,2023,1
1038829,2024,1
1039413,2025,36
1039502,2021,2
1039518,2024,2
1039518,2025,1
1039538,2025,3
1039543,2023,1
1039543,2024,1
1039543,2025,2
1039716,2022,27
1039716,2023,74
1039716,2024,97
1039716,2025,125
1039716,2026,6
1039785,2025,2
1039993,2023,5
1039993,2024,15
1039993,2025,10
1040263,2021,2
1040263,2022,6
1040263,2023,23
1040263,2024,9
1040263,2025,18
1040263,2026,3
1040264,2020,2
1040264,2025,8
1040266,2024,4
1040266,2025,7
1040786,2024,1
1040887,2025,2
1040994,2021,1
1040994,2022,2
1041419,2022,1
1041527,2025,3
1041823,2023,1
1041823,2024,2
1041823,2025,1
1041908,2024,7
1041908,2025,1
1042137,2025,1
1042140,2024,2
1042199,2024,3
1042215,2024,1
1042707,2026,1
1042790,2021,1
1042790,2022,8
1042790,2023,8
1042790,2024,3
1042797,2025,3
1043382,2022,12
1043382,2023,17
1043425,2022,3
1043425,2023,1
1043762,2020,2
1043762,2021,18
1043762,2022,1
1044145,2024,1
1044145,2025,1
1044158,2020,1
1044158,2021,1
1044158,2023,5
1044535,2026,2
1044722,2020,1
1044722,2021,1
1044722,2022,2
1044722,2023,8
1044722,2024,3
1044722,2025,6
1044798,2021,5
1044798,2022,7
1044798,2023,12
1045247,2024,2
1045247,2025,3
1045247,2026,1
1045285,2024,1
1045285,2025,12
1045285,2026,2
1045653,2023,5
1045653,2024,8
1045653,2025,4
1045665,2022,3
1045665,2023,3
1045665,2024,1
1045665,2025,2
1045822,2024,10
1045822,2025,7
1045996,2024,1
1045996,2025,2
1045996,2026,5
1046273,2023,1
1046746,2022,1
1046746,2023,3
1046746,2024,4
1046746,2025,8
1046746,2026,4
1046789,2023,5
1046789,2024,2
1046789,2025,1
1046789,2026,5
1046890,2022,2
1046940,2021,1
1046940,2022,2
1046940,2023,5
1046940,2024,3
1046940,2025,13
1046959,2023,1
1047242,2021,32
1047242,2022,103
1047242,2023,82
1047242,2024,86
1047242,2025,8
1047246,2023,2
1047478,2023,1
1047690,2023,1
1047690,2024,5
1047690,2025,14
1047690,2026,5
1047844,2025,1
1047983,2023,1
1047983,2025,1
1048298,2025,1
1048413,2024,1
1048413,2025,6
1048413,2026,10
1048814,2022,5
1048814,2023,25
1048814,2024,5
1048814,2025,7
1048985,2022,4
1048985,2023,16
1048985,2024,7
1048985,2025,20
1049114,2021,1
1049114,2023,4
1049114,2024,6
1049114,2025,6
1049229,2022,1
1049245,2020,1
1049245,2021,1
1049245,2022,3
1049245,2023,4
1049245,2024,18
1049245,2025,18
1049595,2024,8
1049595,2025,22
1049595,2026,1
1049710,2024,1
1049878,2023,17
1050039,2024,5
1050039,2025,3
1050124,2023,2
1050124,2024,2
1050765,2022,1
1050765,2023,1
1050907,2021,6
1050907,2025,24
1051371,2020,1
1051371,2021,10
1051371,2022,10
1051371,2023,29
1051371,2024,11
1051371,2025,41
1051371,2026,1
1051469,2018,4
1051469,2019,2
1051469,2021,12
1051469,2022,31
1051469,2023,21
1051469,2024,6
1051469,2025,20
1051469,2026,10
1052218,2021,5
1052337,2022,1
1052337,2024,1
1052542,2024,1
1052585,2023,1
1052699,2022,1
1052699,2023,4
1052699,2025,1
1052761,2020,1
1052761,2021,4
1052761,2022,1
1052761,2025,1
1052840,2021,1
1052840,2023,3
1052840,2024,19
1052840,2025,14
1052840,2026,2
1052932,2024,1
1053000,2021,1
1053167,2021,11
1053167,2022,8
1053167,2023,13
1053167,2024,24
1053167,2025,45
1053167,2026,16
1053904,2023,24
1053904,2024,1
1054100,2024,1
1054161,2021,1
1054161,2022,11
1054161,2023,15
1054161,2024,13
1054161,2025,7
1054161,2026,1
1054238,2022,2
1054238,2023,7
1054238,2024,7
1054238,2025,7
1054548,2024,10
1054548,2025,23
1054548,2026,1
1054569,2022,1
1054575,2021,2
1054575,2022,9
1054575,2023,6
1054575,2024,9
1054575,2025,18
1054715,2021,2
1054715,2022,4
1054760,2020,2
1054760,2022,6
1054760,2023,6
1054760,2024,11
1054760,2025,2
1055042,2021,23
1055042,2022,339
1055042,2023,134
1055042,2024,72
1055042,2025,200
1055042,2026,14
1055113,2024,3
1055113,2026,2
1055376,2025,6
1055547,2026,7
1055915,2022,1
1055915,2023,9
1055915,2024,19
1055915,2025,22
1055915,2026,1
1056006,2022,22
1056006,2023,5
1056006,2024,21
1056006,2025,32
1056006,2026,2
1056132,2022,2
1056132,2023,8
1056132,2024,7
1056132,2025,5
1056132,2026,1
1056465,2025,1
1056485,2022,1
1056646,2023,1
1056836,2024,1
1057287,2021,17
1057287,2022,33
1057287,2023,18
1057287,2024,26
1057287,2025,31
1057287,2026,8
1057337,2022,1
1057533,2024,1
1057604,2020,1
1057604,2021,9
1057604,2022,21
1057604,2023,41
1057604,2024,30
1057604,2025,38
1057604,2026,23
1057614,2021,3
1057614,2022,8
1057614,2023,7
1057614,2024,1
1057614,2025,2
1058117,2020,1
1058117,2021,12
1058117,2022,37
1058117,2023,16
1058117,2024,11
1058117,2025,41
1058199,2021,4
1058199,2022,2
1058203,2022,1
1058271,2020,3
1058271,2021,8
1058271,2022,15
1058271,2023,8
1058271,2024,6
1058271,2025,15
1058271,2026,3
1058487,2023,3
1058565,2020,8
1058565,2021,35
1058565,2022,75
1058565,2023,114
1058565,2024,149
1058565,2025,248
1058565,2026,18
1058616,2021,18
1058616,2022,31
1058616,2023,26
1058616,2024,32
1058616,2025,267
1058616,2026,26
1058786,2023,1
1058858,2024,4
1058858,2025,19
1058858,2026,1
1059067,2025,1
1059375,2023,1
1059375,2024,2
1059375,2025,3
1059458,2021,2
1059573,2021,1
1059573,2023,1
1059608,2021,4
1059608,2022,2
1059608,2025,1
1059627,2021,1
1059627,2022,1
1059627,2024,1
1059796,2025,1
1059848,2022,1
1059880,2024,1
1059880,2025,7
1060027,2023,1
1060465,2021,2
1060465,2022,9
1060465,2023,4
1060465,2024,2
1060690,2021,2
1060890,2022,2
1060896,2023,2
1060896,2024,6
1060896,2025,5
1060896,2026,2
1061008,2022,3
1061008,2023,3
1061008,2024,5
1061008,2025,4
1061064,2022,1
1061141,2022,2
1061141,2023,4
1061141,2024,3
1061269,2025,1
1061313,2023,1
1061313,2024,4
1061317,2022,1
1061396,2022,1
1061408,2022,1
1061408,2023,1
1062172,2026,1
1062485,2024,1
1062485,2025,1
1062578,2021,3
1062606,2024,9
1062606,2025,6
1062817,2025,1
1062898,2023,1
1062898,2025,1
1062940,2024,1
1062946,2022,1
1062946,2023,5
1062946,2024,8
1062946,2025,6
1062946,2026,2
1063087,2024,1
1063106,2024,40
1063106,2025,16
1063328,2021,11
1063462,2021,1
1063462,2022,10
1063462,2023,39
1063462,2024,10
1063462,2025,41
1063462,2026,8
1063524,2021,4
1063524,2022,1
1063578,2021,13
1063578,2022,24
1063578,2023,26
1063578,2024,32
1063578,2025,48
1063578,2026,8
1063700,2024,1
1063724,2025,1
1063889,2021,1
1064020,2022,3
1064020,2024,4
1064853,2021,6
1064853,2022,3
1064853,2023,40
1064853,2024,22
1064853,2025,25
1064853,2026,3
1065251,2020,1
1065251,2022,3
1065251,2024,1
1065334,2022,17
1065334,2023,4
1065385,2025,37
1065416,2025,1
1065473,2021,1
1065473,2022,3
1065473,2023,2
1065473,2024,13
1065572,2023,1
1065572,2025,7
1065692,2023,1
1065692,2024,1
1065692,2025,2
1065877,2021,2
1065877,2022,20
1065877,2023,12
1065877,2024,7
1065877,2025,28
1065877,2026,7
1066592,2021,1
1066592,2024,4
1066794,2023,5
1066794,2024,6
1066794,2025,5
1066794,2026,1
1066861,2025,1
1066880,2025,18
1066880,2026,1
1066903,2022,1
1066961,2024,1
1067301,2025,1
1067340,2024,3
1067340,2025,74
1067648,2024,1
1067648,2025,1
1068037,2024,1
1068325,2026,1
1068499,2023,1
1068632,2021,7
1068632,2022,6
1068632,2023,5
1068632,2024,1
1068729,2022,8
1068729,2023,7
1068729,2024,1
1068729,2026,1
1068808,2021,1
1068964,2024,1
1068964,2025,6
1069241,2022,1
1069366,2021,2
1069366,2022,5
1069366,2023,4
1069567,2022,4
1069567,2023,1
1070591,2021,1
1070591,2022,1
1070638,2020,1
1070638,2021,2
1070638,2022,1
1070638,2025,6
1070638,2026,22
1070910,2024,1
1070910,2025,1
1071516,2022,14
1071516,2023,4
1071516,2024,2
1071519,2025,5
1071519,2026,2
1071827,2020,4
1071827,2021,1
1071827,2022,8
1071827,2023,13
1071827,2024,11
1071827,2025,26
1071827,2026,4
1071963,2023,3
1071963,2024,9
1071963,2025,11
1072164,2020,3
1072164,2021,14
1072164,2022,28
1072164,2023,18
1072164,2024,19
1072784,2025,6
1072983,2022,1
1073264,2023,1
1073264,2024,4
1073396,2025,2
1073753,2021,1
1073753,2024,1
1073848,2023,1
1073949,2024,1
1073991,2022,1
1073991,2023,2
1073991,2024,2
1074016,2024,1
1074268,2022,1
1074474,2025,1
1074869,2022,3
1074869,2024,4
1074869,2025,6
1074869,2026,4
1075288,2021,4
1075288,2022,2
1075288,2023,19
1075288,2024,109
1075288,2025,131
1075288,2026,16
1075290,2023,1
1075290,2024,2
1075399,2022,2
1075399,2023,5
1075399,2024,1
1075469,2024,1
1075480,2024,1
1075533,2024,1
1075533,2025,6
1075953,2023,4
1075991,2021,2
1075991,2022,8
1075991,2023,50
1075991,2024,275
1075991,2025,184
1075991,2026,40
1076325,2020,1
1076325,2021,26
1076325,2022,152
1076325,2023,189
1076325,2024,113
1076325,2025,87
1076325,2026,17
1076477,2022,4
1076577,2021,1
1076864,2024,1
1077020,2025,1
1077213,2021,1
1077583,2025,2
1078070,2025,47
1078447,2025,1
1078532,2022,40
1078818,2022,1
1078818,2023,1
1079357,2024,1
1079357,2025,5
1079463,2023,3
1079463,2024,2
1080366,2021,1
1080387,2021,81
1080387,2022,72
1080387,2023,36
1080387,2024,48
1080387,2025,72
1080387,2026,26
1080575,2021,2
1080575,2022,2
1080795,2022,2
1080795,2024,1
1080854,2024,1
1080992,2023,1
1080992,2024,73
1080992,2025,77
1081110,2022,2
1081181,2025,1
1082185,2026,1
1082442,2021,1
1082475,2021,13
1082475,2022,8
1082475,2023,44
1082475,2024,22
1082669,2024,3
1082669,2025,36
1082994,2021,7
1082994,2022,28
1082994,2023,59
1082994,2024,11
1082994,2025,6
1083012,2015,1
1083012,2020,6
1083012,2021,96
1083012,2022,363
1083012,2023,297
1083012,2024,265
1083012,2025,349
1083012,2026,109
1083154,2022,1
1083697,2021,11
1083697,2022,41
1083697,2023,37
1083697,2024,23
1083697,2025,33
1083697,2026,8
1083975,2024,9
1083975,2025,39
1083975,2026,9
1084122,2020,9
1084122,2021,56
1084122,2022,101
1084122,2023,165
1084122,2024,177
1084122,2025,127
1084122,2026,18
1084252,2021,1
1084252,2025,8
1084252,2026,1
1084734,2022,4
1084762,2023,2
1084879,2024,2
1084879,2025,1
1085322,2024,7
1085370,2024,1
1085545,2025,4
1085998,2022,1
1085998,2023,2
1085998,2024,6
1085998,2025,2
1085998,2026,2
1086241,2023,9
1086241,2024,19
1086241,2025,29
1086241,2026,2
1086446,2024,1
1086481,2022,2
1086481,2023,33
1086481,2024,43
1086481,2025,68
1086481,2026,8
1086650,2023,2
1086650,2024,3
1086650,2025,3
1086669,2020,1
1086669,2021,2
1086669,2022,6
1086669,2023,19
